calculation_name,geometry_type,distance,charge,multiplicity,method,basis,total_energy_hartree,relative_energy_ev,normal_termination,optimization_converged,has_imaginary_frequencies,n_imaginary_frequencies,lowest_frequency_cm-1,is_true_minimum,xyz_file,output_file
B6_rectangular_planar_d3.00_q0_m5_R2SCAN-3C,rectangular_planar,3.0,0,5,R2SCAN-3C,,-148.695228141557,1.30938491,True,True,,,,False,calculations/stage1/B6_rectangular_planar_d3.00_q0_m5_R2SCAN-3C/B6_rectangular_planar_d3.00_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rectangular_planar_d3.00_q0_m5_R2SCAN-3C/B6_rectangular_planar_d3.00_q0_m5_R2SCAN-3C.out
B6_rectangular_planar_d3.50_q0_m5_R2SCAN-3C,rectangular_planar,3.5,0,5,R2SCAN-3C,,-148.695228132250,1.30938517,True,True,,,,False,calculations/stage1/B6_rectangular_planar_d3.50_q0_m5_R2SCAN-3C/B6_rectangular_planar_d3.50_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rectangular_planar_d3.50_q0_m5_R2SCAN-3C/B6_rectangular_planar_d3.50_q0_m5_R2SCAN-3C.out
B6_planar_ring_d3.50_q0_m3_R2SCAN-3C,planar_ring,3.5,0,3,R2SCAN-3C,,-148.690985076312,1.42484460,True,True,,,,False,calculations/stage1/B6_planar_ring_d3.50_q0_m3_R2SCAN-3C/B6_planar_ring_d3.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_planar_ring_d3.50_q0_m3_R2SCAN-3C/B6_planar_ring_d3.50_q0_m3_R2SCAN-3C.out
B6_compact_planar_triangle_d1.60_q0_m3_R2SCAN-3C,compact_planar_triangle,1.6,0,3,R2SCAN-3C,,-148.690985066863,1.42484486,True,True,,,,False,calculations/stage1/B6_compact_planar_triangle_d1.60_q0_m3_R2SCAN-3C/B6_compact_planar_triangle_d1.60_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_compact_planar_triangle_d1.60_q0_m3_R2SCAN-3C/B6_compact_planar_triangle_d1.60_q0_m3_R2SCAN-3C.out
B6_trigonal_prism_d1.80_q0_m5_R2SCAN-3C,trigonal_prism,1.8,0,5,R2SCAN-3C,,-148.687043756054,1.53209339,True,True,,,,False,calculations/stage1/B6_trigonal_prism_d1.80_q0_m5_R2SCAN-3C/B6_trigonal_prism_d1.80_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_trigonal_prism_d1.80_q0_m5_R2SCAN-3C/B6_trigonal_prism_d1.80_q0_m5_R2SCAN-3C.out
B6_rectangular_planar_d1.60_q0_m1_R2SCAN-3C,rectangular_planar,1.6,0,1,R2SCAN-3C,,-148.683838081357,1.61932424,True,True,,,,False,calculations/stage1/B6_rectangular_planar_d1.60_q0_m1_R2SCAN-3C/B6_rectangular_planar_d1.60_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rectangular_planar_d1.60_q0_m1_R2SCAN-3C/B6_rectangular_planar_d1.60_q0_m1_R2SCAN-3C.out
B6_rectangular_planar_d1.80_q0_m1_R2SCAN-3C,rectangular_planar,1.8,0,1,R2SCAN-3C,,-148.683837771550,1.61933267,True,True,,,,False,calculations/stage1/B6_rectangular_planar_d1.80_q0_m1_R2SCAN-3C/B6_rectangular_planar_d1.80_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rectangular_planar_d1.80_q0_m1_R2SCAN-3C/B6_rectangular_planar_d1.80_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1000_d3.50_q0_m5_R2SCAN-3C,random_3d_seed1000,3.5,0,5,R2SCAN-3C,,-148.682418965305,1.65794035,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d3.50_q0_m5_R2SCAN-3C/B6_random_3d_seed1000_d3.50_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d3.50_q0_m5_R2SCAN-3C/B6_random_3d_seed1000_d3.50_q0_m5_R2SCAN-3C.out
B6_compact_planar_triangle_d3.50_q0_m5_R2SCAN-3C,compact_planar_triangle,3.5,0,5,R2SCAN-3C,,-148.681503030561,1.68286421,True,True,,,,False,calculations/stage1/B6_compact_planar_triangle_d3.50_q0_m5_R2SCAN-3C/B6_compact_planar_triangle_d3.50_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_compact_planar_triangle_d3.50_q0_m5_R2SCAN-3C/B6_compact_planar_triangle_d3.50_q0_m5_R2SCAN-3C.out
B6_compact_planar_triangle_d3.00_q0_m5_R2SCAN-3C,compact_planar_triangle,3.0,0,5,R2SCAN-3C,,-148.681502451516,1.68287997,True,True,,,,False,calculations/stage1/B6_compact_planar_triangle_d3.00_q0_m5_R2SCAN-3C/B6_compact_planar_triangle_d3.00_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_compact_planar_triangle_d3.00_q0_m5_R2SCAN-3C/B6_compact_planar_triangle_d3.00_q0_m5_R2SCAN-3C.out
B6_compact_planar_triangle_d2.50_q0_m5_R2SCAN-3C,compact_planar_triangle,2.5,0,5,R2SCAN-3C,,-148.681502438139,1.68288033,True,True,,,,False,calculations/stage1/B6_compact_planar_triangle_d2.50_q0_m5_R2SCAN-3C/B6_compact_planar_triangle_d2.50_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_compact_planar_triangle_d2.50_q0_m5_R2SCAN-3C/B6_compact_planar_triangle_d2.50_q0_m5_R2SCAN-3C.out
B6_compact_planar_triangle_d1.60_q0_m5_R2SCAN-3C,compact_planar_triangle,1.6,0,5,R2SCAN-3C,,-148.680709389723,1.70446028,True,True,,,,False,calculations/stage1/B6_compact_planar_triangle_d1.60_q0_m5_R2SCAN-3C/B6_compact_planar_triangle_d1.60_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_compact_planar_triangle_d1.60_q0_m5_R2SCAN-3C/B6_compact_planar_triangle_d1.60_q0_m5_R2SCAN-3C.out
B6_compact_planar_triangle_d1.80_q0_m5_R2SCAN-3C,compact_planar_triangle,1.8,0,5,R2SCAN-3C,,-148.680709358735,1.70446112,True,True,,,,False,calculations/stage1/B6_compact_planar_triangle_d1.80_q0_m5_R2SCAN-3C/B6_compact_planar_triangle_d1.80_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_compact_planar_triangle_d1.80_q0_m5_R2SCAN-3C/B6_compact_planar_triangle_d1.80_q0_m5_R2SCAN-3C.out
B6_planar_ring_d1.60_q0_m1_R2SCAN-3C,planar_ring,1.6,0,1,R2SCAN-3C,,-148.677865035791,1.78185909,True,True,,,,False,calculations/stage1/B6_planar_ring_d1.60_q0_m1_R2SCAN-3C/B6_planar_ring_d1.60_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_planar_ring_d1.60_q0_m1_R2SCAN-3C/B6_planar_ring_d1.60_q0_m1_R2SCAN-3C.out
B6_planar_ring_d1.80_q0_m1_R2SCAN-3C,planar_ring,1.8,0,1,R2SCAN-3C,,-148.677865034019,1.78185914,True,True,,,,False,calculations/stage1/B6_planar_ring_d1.80_q0_m1_R2SCAN-3C/B6_planar_ring_d1.80_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_planar_ring_d1.80_q0_m1_R2SCAN-3C/B6_planar_ring_d1.80_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1003_d3.00_q0_m5_R2SCAN-3C,random_3d_seed1003,3.0,0,5,R2SCAN-3C,,-148.669780165771,2.00185961,True,True,,,,False,calculations/stage1/B6_random_3d_seed1003_d3.00_q0_m5_R2SCAN-3C/B6_random_3d_seed1003_d3.00_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1003_d3.00_q0_m5_R2SCAN-3C/B6_random_3d_seed1003_d3.00_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1003_d3.50_q0_m5_R2SCAN-3C,random_3d_seed1003,3.5,0,5,R2SCAN-3C,,-148.669771881879,2.00208503,True,True,,,,False,calculations/stage1/B6_random_3d_seed1003_d3.50_q0_m5_R2SCAN-3C/B6_random_3d_seed1003_d3.50_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1003_d3.50_q0_m5_R2SCAN-3C/B6_random_3d_seed1003_d3.50_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1000_d1.60_q0_m5_R2SCAN-3C,random_3d_seed1000,1.6,0,5,R2SCAN-3C,,-148.669771208905,2.00210334,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d1.60_q0_m5_R2SCAN-3C/B6_random_3d_seed1000_d1.60_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d1.60_q0_m5_R2SCAN-3C/B6_random_3d_seed1000_d1.60_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1002_d2.00_q0_m5_R2SCAN-3C,random_3d_seed1002,2.0,0,5,R2SCAN-3C,,-148.669770541714,2.00212149,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d2.00_q0_m5_R2SCAN-3C/B6_random_3d_seed1002_d2.00_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d2.00_q0_m5_R2SCAN-3C/B6_random_3d_seed1002_d2.00_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1002_d1.80_q0_m5_R2SCAN-3C,random_3d_seed1002,1.8,0,5,R2SCAN-3C,,-148.669770253416,2.00212934,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d1.80_q0_m5_R2SCAN-3C/B6_random_3d_seed1002_d1.80_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d1.80_q0_m5_R2SCAN-3C/B6_random_3d_seed1002_d1.80_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1002_d2.20_q0_m5_R2SCAN-3C,random_3d_seed1002,2.2,0,5,R2SCAN-3C,,-148.669769682325,2.00214488,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d2.20_q0_m5_R2SCAN-3C/B6_random_3d_seed1002_d2.20_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d2.20_q0_m5_R2SCAN-3C/B6_random_3d_seed1002_d2.20_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1002_d2.50_q0_m5_R2SCAN-3C,random_3d_seed1002,2.5,0,5,R2SCAN-3C,,-148.669768877566,2.00216678,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d2.50_q0_m5_R2SCAN-3C/B6_random_3d_seed1002_d2.50_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d2.50_q0_m5_R2SCAN-3C/B6_random_3d_seed1002_d2.50_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1002_d3.00_q0_m5_R2SCAN-3C,random_3d_seed1002,3.0,0,5,R2SCAN-3C,,-148.669768449462,2.00217843,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d3.00_q0_m5_R2SCAN-3C/B6_random_3d_seed1002_d3.00_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d3.00_q0_m5_R2SCAN-3C/B6_random_3d_seed1002_d3.00_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1004_d3.50_q0_m5_R2SCAN-3C,random_3d_seed1004,3.5,0,5,R2SCAN-3C,,-148.669768393058,2.00217996,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d3.50_q0_m5_R2SCAN-3C/B6_random_3d_seed1004_d3.50_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d3.50_q0_m5_R2SCAN-3C/B6_random_3d_seed1004_d3.50_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1000_d2.20_q0_m5_R2SCAN-3C,random_3d_seed1000,2.2,0,5,R2SCAN-3C,,-148.669767415455,2.00220656,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d2.20_q0_m5_R2SCAN-3C/B6_random_3d_seed1000_d2.20_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d2.20_q0_m5_R2SCAN-3C/B6_random_3d_seed1000_d2.20_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1004_d1.60_q0_m5_R2SCAN-3C,random_3d_seed1004,1.6,0,5,R2SCAN-3C,,-148.669767311050,2.00220941,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d1.60_q0_m5_R2SCAN-3C/B6_random_3d_seed1004_d1.60_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d1.60_q0_m5_R2SCAN-3C/B6_random_3d_seed1004_d1.60_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1000_d1.80_q0_m5_R2SCAN-3C,random_3d_seed1000,1.8,0,5,R2SCAN-3C,,-148.669767134429,2.00221421,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d1.80_q0_m5_R2SCAN-3C/B6_random_3d_seed1000_d1.80_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d1.80_q0_m5_R2SCAN-3C/B6_random_3d_seed1000_d1.80_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1004_d1.80_q0_m5_R2SCAN-3C,random_3d_seed1004,1.8,0,5,R2SCAN-3C,,-148.669766872019,2.00222135,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d1.80_q0_m5_R2SCAN-3C/B6_random_3d_seed1004_d1.80_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d1.80_q0_m5_R2SCAN-3C/B6_random_3d_seed1004_d1.80_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1004_d2.50_q0_m5_R2SCAN-3C,random_3d_seed1004,2.5,0,5,R2SCAN-3C,,-148.669763679452,2.00230823,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d2.50_q0_m5_R2SCAN-3C/B6_random_3d_seed1004_d2.50_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d2.50_q0_m5_R2SCAN-3C/B6_random_3d_seed1004_d2.50_q0_m5_R2SCAN-3C.out
B6_trigonal_prism_d3.00_q0_m5_R2SCAN-3C,trigonal_prism,3.0,0,5,R2SCAN-3C,,-148.669763609922,2.00231012,True,True,,,,False,calculations/stage1/B6_trigonal_prism_d3.00_q0_m5_R2SCAN-3C/B6_trigonal_prism_d3.00_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_trigonal_prism_d3.00_q0_m5_R2SCAN-3C/B6_trigonal_prism_d3.00_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1004_d2.20_q0_m5_R2SCAN-3C,random_3d_seed1004,2.2,0,5,R2SCAN-3C,,-148.669763075780,2.00232465,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d2.20_q0_m5_R2SCAN-3C/B6_random_3d_seed1004_d2.20_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d2.20_q0_m5_R2SCAN-3C/B6_random_3d_seed1004_d2.20_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1004_d2.00_q0_m5_R2SCAN-3C,random_3d_seed1004,2.0,0,5,R2SCAN-3C,,-148.669762474344,2.00234102,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d2.00_q0_m5_R2SCAN-3C/B6_random_3d_seed1004_d2.00_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d2.00_q0_m5_R2SCAN-3C/B6_random_3d_seed1004_d2.00_q0_m5_R2SCAN-3C.out
B6_planar_ring_d1.80_q0_m3_R2SCAN-3C,planar_ring,1.8,0,3,R2SCAN-3C,,-148.666121219669,2.10142461,True,True,,,,False,calculations/stage1/B6_planar_ring_d1.80_q0_m3_R2SCAN-3C/B6_planar_ring_d1.80_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_planar_ring_d1.80_q0_m3_R2SCAN-3C/B6_planar_ring_d1.80_q0_m3_R2SCAN-3C.out
B6_planar_ring_d1.60_q0_m3_R2SCAN-3C,planar_ring,1.6,0,3,R2SCAN-3C,,-148.666121182576,2.10142562,True,True,,,,False,calculations/stage1/B6_planar_ring_d1.60_q0_m3_R2SCAN-3C/B6_planar_ring_d1.60_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_planar_ring_d1.60_q0_m3_R2SCAN-3C/B6_planar_ring_d1.60_q0_m3_R2SCAN-3C.out
B6_compact_planar_triangle_d2.00_q0_m3_R2SCAN-3C,compact_planar_triangle,2.0,0,3,R2SCAN-3C,,-148.661215672110,2.23491136,True,True,,,,False,calculations/stage1/B6_compact_planar_triangle_d2.00_q0_m3_R2SCAN-3C/B6_compact_planar_triangle_d2.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_compact_planar_triangle_d2.00_q0_m3_R2SCAN-3C/B6_compact_planar_triangle_d2.00_q0_m3_R2SCAN-3C.out
B6_compact_planar_triangle_d2.20_q0_m3_R2SCAN-3C,compact_planar_triangle,2.2,0,3,R2SCAN-3C,,-148.661215647205,2.23491203,True,True,,,,False,calculations/stage1/B6_compact_planar_triangle_d2.20_q0_m3_R2SCAN-3C/B6_compact_planar_triangle_d2.20_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_compact_planar_triangle_d2.20_q0_m3_R2SCAN-3C/B6_compact_planar_triangle_d2.20_q0_m3_R2SCAN-3C.out
B6_compact_planar_triangle_d1.80_q0_m3_R2SCAN-3C,compact_planar_triangle,1.8,0,3,R2SCAN-3C,,-148.661215565606,2.23491425,True,True,,,,False,calculations/stage1/B6_compact_planar_triangle_d1.80_q0_m3_R2SCAN-3C/B6_compact_planar_triangle_d1.80_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_compact_planar_triangle_d1.80_q0_m3_R2SCAN-3C/B6_compact_planar_triangle_d1.80_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1003_d2.00_q0_m1_R2SCAN-3C,random_3d_seed1003,2.0,0,1,R2SCAN-3C,,-148.659859000929,2.27182826,True,True,,,,False,calculations/stage1/B6_random_3d_seed1003_d2.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1003_d2.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1003_d2.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1003_d2.00_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1003_d1.80_q0_m1_R2SCAN-3C,random_3d_seed1003,1.8,0,1,R2SCAN-3C,,-148.659858540808,2.27184078,True,True,,,,False,calculations/stage1/B6_random_3d_seed1003_d1.80_q0_m1_R2SCAN-3C/B6_random_3d_seed1003_d1.80_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1003_d1.80_q0_m1_R2SCAN-3C/B6_random_3d_seed1003_d1.80_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1003_d1.60_q0_m1_R2SCAN-3C,random_3d_seed1003,1.6,0,1,R2SCAN-3C,,-148.659858377036,2.27184524,True,True,,,,False,calculations/stage1/B6_random_3d_seed1003_d1.60_q0_m1_R2SCAN-3C/B6_random_3d_seed1003_d1.60_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1003_d1.60_q0_m1_R2SCAN-3C/B6_random_3d_seed1003_d1.60_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1001_d1.60_q0_m1_R2SCAN-3C,random_3d_seed1001,1.6,0,1,R2SCAN-3C,,-148.659857306123,2.27187438,True,True,,,,False,calculations/stage1/B6_random_3d_seed1001_d1.60_q0_m1_R2SCAN-3C/B6_random_3d_seed1001_d1.60_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1001_d1.60_q0_m1_R2SCAN-3C/B6_random_3d_seed1001_d1.60_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1001_d1.80_q0_m1_R2SCAN-3C,random_3d_seed1001,1.8,0,1,R2SCAN-3C,,-148.659856923674,2.27188478,True,True,,,,False,calculations/stage1/B6_random_3d_seed1001_d1.80_q0_m1_R2SCAN-3C/B6_random_3d_seed1001_d1.80_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1001_d1.80_q0_m1_R2SCAN-3C/B6_random_3d_seed1001_d1.80_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1001_d2.00_q0_m1_R2SCAN-3C,random_3d_seed1001,2.0,0,1,R2SCAN-3C,,-148.659856087946,2.27190753,True,True,,,,False,calculations/stage1/B6_random_3d_seed1001_d2.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1001_d2.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1001_d2.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1001_d2.00_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1001_d2.20_q0_m1_R2SCAN-3C,random_3d_seed1001,2.2,0,1,R2SCAN-3C,,-148.659855588776,2.27192111,True,True,,,,False,calculations/stage1/B6_random_3d_seed1001_d2.20_q0_m1_R2SCAN-3C/B6_random_3d_seed1001_d2.20_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1001_d2.20_q0_m1_R2SCAN-3C/B6_random_3d_seed1001_d2.20_q0_m1_R2SCAN-3C.out
B6_octahedral_3d_d1.80_q0_m1_R2SCAN-3C,octahedral_3d,1.8,0,1,R2SCAN-3C,,-148.659848993237,2.27210058,True,True,,,,False,calculations/stage1/B6_octahedral_3d_d1.80_q0_m1_R2SCAN-3C/B6_octahedral_3d_d1.80_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_octahedral_3d_d1.80_q0_m1_R2SCAN-3C/B6_octahedral_3d_d1.80_q0_m1_R2SCAN-3C.out
B6_octahedral_3d_d1.60_q0_m1_R2SCAN-3C,octahedral_3d,1.6,0,1,R2SCAN-3C,,-148.659848864892,2.27210407,True,True,,,,False,calculations/stage1/B6_octahedral_3d_d1.60_q0_m1_R2SCAN-3C/B6_octahedral_3d_d1.60_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_octahedral_3d_d1.60_q0_m1_R2SCAN-3C/B6_octahedral_3d_d1.60_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1003_d3.50_q0_m1_R2SCAN-3C,random_3d_seed1003,3.5,0,1,R2SCAN-3C,,-148.659848559866,2.27211237,True,True,,,,False,calculations/stage1/B6_random_3d_seed1003_d3.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1003_d3.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1003_d3.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1003_d3.50_q0_m1_R2SCAN-3C.out
B6_octahedral_3d_d2.00_q0_m1_R2SCAN-3C,octahedral_3d,2.0,0,1,R2SCAN-3C,,-148.659848465458,2.27211494,True,True,,,,False,calculations/stage1/B6_octahedral_3d_d2.00_q0_m1_R2SCAN-3C/B6_octahedral_3d_d2.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_octahedral_3d_d2.00_q0_m1_R2SCAN-3C/B6_octahedral_3d_d2.00_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1002_d1.60_q0_m5_R2SCAN-3C,random_3d_seed1002,1.6,0,5,R2SCAN-3C,,-148.658756685459,2.30182379,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d1.60_q0_m5_R2SCAN-3C/B6_random_3d_seed1002_d1.60_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d1.60_q0_m5_R2SCAN-3C/B6_random_3d_seed1002_d1.60_q0_m5_R2SCAN-3C.out
B6_random_3d_seed1000_d2.00_q0_m5_R2SCAN-3C,random_3d_seed1000,2.0,0,5,R2SCAN-3C,,-148.658740789874,2.30225633,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d2.00_q0_m5_R2SCAN-3C/B6_random_3d_seed1000_d2.00_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d2.00_q0_m5_R2SCAN-3C/B6_random_3d_seed1000_d2.00_q0_m5_R2SCAN-3C.out
B6_rectangular_planar_d2.00_q0_m3_R2SCAN-3C,rectangular_planar,2.0,0,3,R2SCAN-3C,,-148.656258814628,2.36979432,True,True,,,,False,calculations/stage1/B6_rectangular_planar_d2.00_q0_m3_R2SCAN-3C/B6_rectangular_planar_d2.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rectangular_planar_d2.00_q0_m3_R2SCAN-3C/B6_rectangular_planar_d2.00_q0_m3_R2SCAN-3C.out
B6_compact_planar_triangle_d2.20_q0_m5_R2SCAN-3C,compact_planar_triangle,2.2,0,5,R2SCAN-3C,,-148.650726878104,2.52032598,True,True,,,,False,calculations/stage1/B6_compact_planar_triangle_d2.20_q0_m5_R2SCAN-3C/B6_compact_planar_triangle_d2.20_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_compact_planar_triangle_d2.20_q0_m5_R2SCAN-3C/B6_compact_planar_triangle_d2.20_q0_m5_R2SCAN-3C.out
B6_compact_planar_triangle_d2.00_q0_m5_R2SCAN-3C,compact_planar_triangle,2.0,0,5,R2SCAN-3C,,-148.650726876904,2.52032601,True,True,,,,False,calculations/stage1/B6_compact_planar_triangle_d2.00_q0_m5_R2SCAN-3C/B6_compact_planar_triangle_d2.00_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_compact_planar_triangle_d2.00_q0_m5_R2SCAN-3C/B6_compact_planar_triangle_d2.00_q0_m5_R2SCAN-3C.out
B6_planar_ring_d3.50_q0_m5_R2SCAN-3C,planar_ring,3.5,0,5,R2SCAN-3C,,-148.649584634971,2.55140800,True,True,,,,False,calculations/stage1/B6_planar_ring_d3.50_q0_m5_R2SCAN-3C/B6_planar_ring_d3.50_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_planar_ring_d3.50_q0_m5_R2SCAN-3C/B6_planar_ring_d3.50_q0_m5_R2SCAN-3C.out
B6_planar_ring_d1.80_q0_m5_R2SCAN-3C,planar_ring,1.8,0,5,R2SCAN-3C,,-148.649566572090,2.55189952,True,True,,,,False,calculations/stage1/B6_planar_ring_d1.80_q0_m5_R2SCAN-3C/B6_planar_ring_d1.80_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_planar_ring_d1.80_q0_m5_R2SCAN-3C/B6_planar_ring_d1.80_q0_m5_R2SCAN-3C.out
B6_planar_ring_d2.50_q0_m5_R2SCAN-3C,planar_ring,2.5,0,5,R2SCAN-3C,,-148.649566440162,2.55190311,True,True,,,,False,calculations/stage1/B6_planar_ring_d2.50_q0_m5_R2SCAN-3C/B6_planar_ring_d2.50_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_planar_ring_d2.50_q0_m5_R2SCAN-3C/B6_planar_ring_d2.50_q0_m5_R2SCAN-3C.out
B6_planar_ring_d2.20_q0_m5_R2SCAN-3C,planar_ring,2.2,0,5,R2SCAN-3C,,-148.649566440161,2.55190311,True,True,,,,False,calculations/stage1/B6_planar_ring_d2.20_q0_m5_R2SCAN-3C/B6_planar_ring_d2.20_q0_m5_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_planar_ring_d2.20_q0_m5_R2SCAN-3C/B6_planar_ring_d2.20_q0_m5_R2SCAN-3C.out
